"boletos_vendidos";"ingresos_totales";"ganancias_totales";"cluster"
222;2099.76;1843.55;"cluster_1"
32;18633.56;5485.75;"cluster_2"
82;19811.65;1479.38;"cluster_2"
208;9682.18;1570.54;"cluster_1"
220;18200.38;4082.96;"cluster_2"
286;14284.41;3439.34;"cluster_2"
50;26615.35;1454.15;"cluster_0"
254;12965.6;4798.89;"cluster_2"
293;26012.3;3478.51;"cluster_0"
229;14967.84;8018.96;"cluster_2"
150;12809.9;7919.38;"cluster_2"
314;15107.28;6635.99;"cluster_2"
211;25370.52;3763.45;"cluster_0"
219;11793.97;4287.9;"cluster_1"
247;11757.32;2883.29;"cluster_1"
244;30046.3;2726.21;"cluster_0"
257;27215.07;2320.38;"cluster_0"
306;31300.37;5680.29;"cluster_0"
139;8490.8;7068.64;"cluster_1"
274;11072.08;3839.52;"cluster_1"
34;29399.75;8456.49;"cluster_0"
300;16668.67;6764.41;"cluster_2"
307;22080.86;3399.8;"cluster_0"
96;6004.58;5464.07;"cluster_1"
125;13228.71;7798.22;"cluster_2"
172;14129.71;2729.17;"cluster_2"
241;14453.19;4401.85;"cluster_2"
310;23497.2;6760.1;"cluster_0"
190;24021.36;4101.38;"cluster_0"
185;27508.1;5554.86;"cluster_0"
106;22045.46;5998.43;"cluster_0"
97;18567.83;2002.1;"cluster_2"
310;23598.53;1291.55;"cluster_0"
185;5970.5;6134.98;"cluster_1"
202;6521.41;3397.45;"cluster_1"
185;2268.68;4766.09;"cluster_1"
170;19123.45;5597.26;"cluster_2"
196;12638.47;5958.14;"cluster_2"
257;12703.6;2220.71;"cluster_2"
263;20263.81;2305.85;"cluster_2"
310;30261.06;8483.24;"cluster_0"
317;20354.75;2358.8;"cluster_2"
283;24876.34;4714.57;"cluster_0"
300;30710.75;6075.03;"cluster_0"
107;26310.44;4745.19;"cluster_0"
185;22272.87;659.09;"cluster_0"
136;16949.83;1634.22;"cluster_2"
192;8947.24;5140.52;"cluster_1"
82;29368.55;554.17;"cluster_0"
64;18975.98;5414.86;"cluster_2"
125;26810.27;3232.47;"cluster_0"
150;6538.82;2787.56;"cluster_1"
88;3312.64;7094.43;"cluster_1"
319;4472.64;2375.11;"cluster_1"
202;20217.59;865.97;"cluster_2"
95;3950.11;3515.78;"cluster_1"
130;26486.57;7577.25;"cluster_0"
270;30704.87;7908.03;"cluster_0"
126;27567.95;5469.63;"cluster_0"
97;3268.6;3056.75;"cluster_1"
126;6836.46;3810.11;"cluster_1"
221;25456.51;3634.37;"cluster_0"
108;27050.96;5198.68;"cluster_0"
73;30479.82;5768.22;"cluster_0"
160;28269.44;750.55;"cluster_0"
282;24093.15;5564.48;"cluster_0"
52;27883.47;3880.43;"cluster_0"
90;30014.59;4163.4;"cluster_0"
236;15834.58;4910.14;"cluster_2"
239;8884.97;5112.01;"cluster_1"
241;8698.52;5436.35;"cluster_1"
168;6073.08;4042.01;"cluster_1"
186;29388.99;6008.44;"cluster_0"
166;25947.22;6096.13;"cluster_0"
187;11001.55;6137.41;"cluster_1"
188;28312.83;1638.42;"cluster_0"
137;7551.33;7395.07;"cluster_1"
28;31059.32;5400.03;"cluster_0"
85;11555.08;7311.93;"cluster_1"
48;20280.41;1937.93;"cluster_2"
292;27729.97;6821.6;"cluster_0"
270;14254.66;5515.88;"cluster_2"
59;25395.07;5373.71;"cluster_0"
81;19788.93;5748.77;"cluster_2"
179;19915.51;1618.65;"cluster_2"
263;23775.24;8478.79;"cluster_0"
103;14249.53;3814.67;"cluster_2"
55;9246.78;2172.95;"cluster_1"
255;10099.57;1836.14;"cluster_1"
294;21740.17;5371.92;"cluster_2"
199;29849.66;4237.24;"cluster_0"
79;5500.96;7367.13;"cluster_1"
160;18001.13;2487.51;"cluster_2"
132;4899.9;2595.54;"cluster_1"
92;22273.73;8310.93;"cluster_0"
157;4693.28;3858.24;"cluster_1"
65;20732.36;6307.54;"cluster_2"
47;20117.01;3755.82;"cluster_2"
194;12841.57;4841.7;"cluster_2"
33;15813.71;1285.59;"cluster_2"
29;8959.2;2898.76;"cluster_1"
294;6302.12;7502.9;"cluster_1"
156;6368.37;3255.29;"cluster_1"
27;24858.12;7713.78;"cluster_0"
151;29565.38;5058.79;"cluster_0"
257;10989.28;2010.05;"cluster_1"
120;13313.08;3473.69;"cluster_2"
240;14865.54;4388.07;"cluster_2"
149;16848.51;5397.01;"cluster_2"
125;23244.63;762.85;"cluster_0"
287;24445.44;8041.2;"cluster_0"
202;17760.92;2149.48;"cluster_2"
116;6057.97;6882.88;"cluster_1"
222;3632.61;6020.37;"cluster_1"
27;28533.89;5230.72;"cluster_0"
295;14474.62;4415.48;"cluster_2"
121;8262.85;7196.66;"cluster_1"
215;12546.79;6205.32;"cluster_2"
298;19542.53;2729.23;"cluster_2"
190;2239.02;1435.68;"cluster_1"
179;20037.81;4341.24;"cluster_2"
47;5730.58;1481.57;"cluster_1"
214;30876.83;989.85;"cluster_0"
295;21419.31;2462.64;"cluster_2"
117;29243.4;2137.4;"cluster_0"
101;27012.71;1090.75;"cluster_0"
38;16190.53;1546.73;"cluster_2"
93;10996.14;6604.16;"cluster_1"
168;11471.44;575.32;"cluster_1"
165;10228.67;651.27;"cluster_1"
184;20948.96;4185.61;"cluster_2"
138;22910.51;3685.5;"cluster_0"
86;20526.43;3705.66;"cluster_2"
272;29270.52;4683.38;"cluster_0"
112;18338.47;2320.78;"cluster_2"
169;5314.76;1885.41;"cluster_1"
51;29717.61;1054.03;"cluster_0"
46;28891.82;2978.8;"cluster_0"
58;24808.33;2561.93;"cluster_0"
301;23891.18;7844.66;"cluster_0"
33;5200.11;1215.52;"cluster_1"
95;20557.07;4724.85;"cluster_2"
85;11896.3;6598.14;"cluster_2"
79;21624.64;5686.4;"cluster_2"
307;30227.85;1886.96;"cluster_0"
146;29692.87;6213.95;"cluster_0"
107;17942.3;617.26;"cluster_2"
80;4058.02;2877.04;"cluster_1"
181;25357.81;567.33;"cluster_0"
26;15593.94;6287.28;"cluster_2"
225;8678.31;5906.12;"cluster_1"
49;26552.96;6573.14;"cluster_0"
107;18559.75;1622.64;"cluster_2"
44;25892.65;1284.4;"cluster_0"
188;22317.22;2926.83;"cluster_0"
292;19708.38;4464.58;"cluster_2"
154;7191.52;6201.91;"cluster_1"
181;11424.31;2778.49;"cluster_1"
210;5533.05;661.97;"cluster_1"
222;21410.86;4493.61;"cluster_2"
184;4727.92;4919.05;"cluster_1"
180;31707.23;3696.21;"cluster_0"
145;12786.5;5937.25;"cluster_2"
107;17810.24;8109.72;"cluster_2"
27;24505.39;4919.88;"cluster_0"
77;12551.83;5092.49;"cluster_2"
156;7575.6;4041.74;"cluster_1"
218;15803.1;4698.68;"cluster_2"
313;29197.24;8260.68;"cluster_0"
241;8099.27;5312.57;"cluster_1"
203;12040.48;8014.68;"cluster_2"
52;24691.68;6176.46;"cluster_0"
30;10640.59;5188.11;"cluster_1"
125;26751.87;5613.59;"cluster_0"
163;27967.59;7846.02;"cluster_0"
232;3440.49;6489.23;"cluster_1"
206;7637.41;2922.77;"cluster_1"
169;14310.0;3617.35;"cluster_2"
231;20070.92;5622.76;"cluster_2"
58;19940.29;4585.09;"cluster_2"
210;18787.17;8201.82;"cluster_2"
258;16776.48;4106.97;"cluster_2"
188;17973.27;4784.05;"cluster_2"
68;16078.29;924.27;"cluster_2"
70;11653.58;3729.33;"cluster_1"
194;7912.72;4581.33;"cluster_1"
129;24607.83;3182.39;"cluster_0"
187;28741.77;5182.99;"cluster_0"
46;20976.93;8174.24;"cluster_2"
260;31804.52;6645.87;"cluster_0"
269;21761.55;5647.89;"cluster_2"
68;17062.93;6947.56;"cluster_2"
277;8655.76;970.84;"cluster_1"
122;15555.63;5481.14;"cluster_2"
196;8226.89;3050.37;"cluster_1"
29;4876.32;6090.59;"cluster_1"
249;15939.33;8158.51;"cluster_2"
121;11474.31;8487.95;"cluster_1"
44;24084.53;2311.24;"cluster_0"
116;31535.24;6970.18;"cluster_0"
111;16229.05;4565.87;"cluster_2"
219;22450.12;5164.98;"cluster_0"
307;25899.94;589.23;"cluster_0"
205;18458.86;5473.96;"cluster_2"
204;15722.26;4293.93;"cluster_2"
301;7670.6;4309.03;"cluster_1"
287;11875.02;5533.25;"cluster_2"
318;15911.53;7671.08;"cluster_2"
202;23113.49;6032.94;"cluster_0"
98;6534.43;680.89;"cluster_1"
115;3819.49;3208.89;"cluster_1"
304;22481.18;2542.41;"cluster_0"
32;4766.46;7918.7;"cluster_1"
233;22694.41;4050.62;"cluster_0"
79;22661.05;6458.1;"cluster_0"
51;20867.99;4139.38;"cluster_2"
175;22856.16;2229.23;"cluster_0"
93;16909.98;3814.44;"cluster_2"
253;4630.57;5378.66;"cluster_1"
259;26809.17;7722.72;"cluster_0"
229;13654.67;5235.45;"cluster_2"
153;13704.68;3411.86;"cluster_2"
94;18255.19;5745.46;"cluster_2"
116;25252.75;6256.85;"cluster_0"
113;2038.82;7790.44;"cluster_1"
59;31196.43;1868.6;"cluster_0"
229;30926.19;1390.03;"cluster_0"
250;2396.86;8162.93;"cluster_1"
235;15007.12;6650.8;"cluster_2"
242;5464.78;2703.36;"cluster_1"
155;3523.03;1453.77;"cluster_1"
290;9194.57;3797.65;"cluster_1"
230;31365.16;2797.8;"cluster_0"
38;29511.89;1198.15;"cluster_0"
238;7333.82;7655.39;"cluster_1"
93;8533.19;7264.75;"cluster_1"
225;20631.14;4147.25;"cluster_2"
103;2763.56;2230.58;"cluster_1"
153;3494.3;5992.9;"cluster_1"
173;15071.35;5664.48;"cluster_2"
266;31660.56;1066.55;"cluster_0"
28;29754.54;3501.74;"cluster_0"
90;25914.0;1327.64;"cluster_0"
259;6065.83;2579.61;"cluster_1"
232;13708.22;680.15;"cluster_2"
95;10058.54;1538.5;"cluster_1"
281;24791.3;2216.58;"cluster_0"
284;29607.48;8487.45;"cluster_0"
134;12857.56;4509.92;"cluster_2"
182;18028.6;5153.55;"cluster_2"
130;10825.85;4503.75;"cluster_1"
142;18577.36;5696.17;"cluster_2"
153;16488.08;4415.41;"cluster_2"
40;29926.83;5231.42;"cluster_0"
118;26013.84;954.14;"cluster_0"
282;24750.12;730.52;"cluster_0"
187;11709.16;4128.34;"cluster_1"
177;12347.58;782.49;"cluster_2"
69;8559.85;8300.03;"cluster_1"
279;14872.89;3931.88;"cluster_2"
110;19964.88;7989.43;"cluster_2"
208;31449.12;504.97;"cluster_0"
159;16724.73;3574.91;"cluster_2"
132;10992.89;8355.14;"cluster_1"
264;30729.17;2379.68;"cluster_0"
247;29880.72;3316.59;"cluster_0"
320;22339.62;5523.25;"cluster_0"
28;17030.34;922.73;"cluster_2"
196;23885.57;3263.17;"cluster_0"
251;6928.83;796.53;"cluster_1"
108;4543.87;1989.85;"cluster_1"
232;25611.73;7427.75;"cluster_0"
30;23083.62;4116.15;"cluster_0"
52;26981.92;3826.44;"cluster_0"
223;28748.87;1589.01;"cluster_0"
69;19419.66;3733.54;"cluster_2"
46;21197.95;8098.92;"cluster_2"
130;20049.14;7066.84;"cluster_2"
304;25266.14;5349.07;"cluster_0"
35;3581.82;3253.91;"cluster_1"
312;18410.07;2694.27;"cluster_2"
189;30503.21;2637.32;"cluster_0"
76;24677.89;7540.07;"cluster_0"
113;5596.54;7242.64;"cluster_1"
268;29389.44;2341.02;"cluster_0"
131;14513.67;2671.68;"cluster_2"
121;19995.41;4322.51;"cluster_2"
33;12530.92;698.8;"cluster_2"
59;20530.52;5910.37;"cluster_2"
311;7163.95;2240.35;"cluster_1"
26;9230.04;5778.88;"cluster_1"
157;18719.75;3873.56;"cluster_2"
143;4589.25;7418.44;"cluster_1"
152;3930.09;2477.37;"cluster_1"
167;20985.17;8209.75;"cluster_2"
226;29325.18;1120.83;"cluster_0"
273;28760.94;6686.36;"cluster_0"
68;8095.94;2610.29;"cluster_1"
262;18253.52;7964.72;"cluster_2"
129;16216.73;4042.59;"cluster_2"
253;12793.09;1763.57;"cluster_2"
149;10171.69;1272.74;"cluster_1"
310;23580.81;2672.37;"cluster_0"
249;19860.33;1035.77;"cluster_2"
221;10957.26;3071.89;"cluster_1"
132;19222.95;2023.93;"cluster_2"
26;25616.61;4112.76;"cluster_0"
262;2899.26;2811.37;"cluster_1"
37;8458.3;6295.48;"cluster_1"
106;16822.94;6262.07;"cluster_2"
165;3924.99;8159.54;"cluster_1"
251;9901.62;3145.64;"cluster_1"
135;14093.76;5965.48;"cluster_2"
173;20737.37;3734.22;"cluster_2"
210;5099.88;2227.24;"cluster_1"
293;9756.69;4142.05;"cluster_1"
309;3672.16;2112.86;"cluster_1"
309;25010.17;3832.05;"cluster_0"
207;25778.29;3378.98;"cluster_0"
251;28929.29;8112.12;"cluster_0"
291;3839.13;3045.25;"cluster_1"
26;8256.07;3781.41;"cluster_1"
247;4501.95;3242.72;"cluster_1"
250;5392.02;1221.77;"cluster_1"
267;31780.35;6426.35;"cluster_0"
280;20743.25;1158.19;"cluster_2"
174;15411.26;6158.56;"cluster_2"
244;6202.69;6412.61;"cluster_1"
313;3296.5;4076.02;"cluster_1"
182;5693.05;3628.53;"cluster_1"
29;20378.25;3558.83;"cluster_2"
120;26866.24;2221.17;"cluster_0"
140;13070.39;7413.54;"cluster_2"
164;4475.57;1271.6;"cluster_1"
25;30756.33;2102.33;"cluster_0"
195;19262.45;618.2;"cluster_2"
247;31645.31;3435.32;"cluster_0"
46;14651.77;7725.28;"cluster_2"
302;25715.01;4189.09;"cluster_0"
310;21759.69;6420.04;"cluster_2"
150;28693.76;7426.57;"cluster_0"
133;24995.29;4213.59;"cluster_0"
95;3909.56;2927.71;"cluster_1"
208;6333.36;7737.98;"cluster_1"
238;6935.74;5285.94;"cluster_1"
273;30423.21;637.81;"cluster_0"
91;6410.94;3032.14;"cluster_1"
95;31954.95;4277.73;"cluster_0"
114;25271.28;3591.16;"cluster_0"
269;14593.46;6161.66;"cluster_2"
276;13217.37;8038.17;"cluster_2"
186;19005.2;1506.59;"cluster_2"
56;11535.02;4555.56;"cluster_1"
253;22019.02;7804.14;"cluster_0"
256;17880.31;6185.98;"cluster_2"
239;27556.6;3320.97;"cluster_0"
53;15922.72;1808.53;"cluster_2"
121;13347.79;2250.14;"cluster_2"
63;6455.76;5045.52;"cluster_1"
284;2140.92;6076.94;"cluster_1"
146;5292.08;4889.2;"cluster_1"
304;20445.0;6089.28;"cluster_2"
139;18420.93;3638.0;"cluster_2"
205;22664.0;2239.24;"cluster_0"
202;3937.27;4164.53;"cluster_1"
315;5688.33;5424.15;"cluster_1"
142;14523.71;966.19;"cluster_2"
145;21649.26;854.56;"cluster_2"
53;16526.34;2980.58;"cluster_2"
30;8846.84;5802.16;"cluster_1"
296;9378.21;6569.8;"cluster_1"
74;8682.61;823.35;"cluster_1"
317;18565.4;1685.9;"cluster_2"
259;8089.04;8234.28;"cluster_1"
45;22226.19;4150.54;"cluster_0"
50;18471.65;1421.06;"cluster_2"
82;7286.85;3042.61;"cluster_1"
20;29511.34;4016.6;"cluster_0"
190;7995.19;7354.49;"cluster_1"
149;9830.44;8424.22;"cluster_1"
127;21709.27;4258.58;"cluster_2"
282;14415.43;8184.51;"cluster_2"
89;4903.09;3048.84;"cluster_1"
128;10653.75;4841.2;"cluster_1"
253;12671.77;3090.87;"cluster_2"
257;17793.26;5474.43;"cluster_2"
206;23285.04;4460.15;"cluster_0"
128;29952.59;8421.67;"cluster_0"
184;20569.15;7456.76;"cluster_2"
43;8021.21;3183.11;"cluster_1"
209;10151.59;2047.27;"cluster_1"
93;20283.7;6297.7;"cluster_2"
134;22797.37;8126.13;"cluster_0"
281;31571.58;8214.5;"cluster_0"
174;22482.86;1534.71;"cluster_0"
21;31198.82;2145.38;"cluster_0"
194;30956.72;7616.4;"cluster_0"
175;12102.16;5176.51;"cluster_2"
274;24333.93;5576.45;"cluster_0"
188;13725.67;2375.7;"cluster_2"
79;17456.94;3501.3;"cluster_2"
124;12097.51;7300.99;"cluster_2"
143;28540.43;3376.36;"cluster_0"
164;10213.5;7667.62;"cluster_1"
213;29032.1;3984.66;"cluster_0"
271;3353.0;7246.26;"cluster_1"
84;15895.09;8455.03;"cluster_2"
193;19254.27;2622.78;"cluster_2"
62;3919.2;7663.81;"cluster_1"
279;18091.1;3919.55;"cluster_2"
261;5995.88;5693.85;"cluster_1"
293;18731.59;4800.61;"cluster_2"
44;27104.68;2671.43;"cluster_0"
56;12986.22;4113.1;"cluster_2"
136;5082.72;7751.59;"cluster_1"
103;26537.13;7611.68;"cluster_0"
316;12524.73;4472.45;"cluster_2"
145;18488.59;2148.41;"cluster_2"
218;12774.6;4755.83;"cluster_2"
239;19097.26;1607.71;"cluster_2"
195;19752.72;3012.15;"cluster_2"
313;10042.88;2517.82;"cluster_1"
52;16817.26;1084.8;"cluster_2"
263;29260.36;8045.54;"cluster_0"
115;4349.61;5501.09;"cluster_1"
286;13515.09;7973.99;"cluster_2"
127;17907.37;2464.47;"cluster_2"
289;22444.89;583.8;"cluster_0"
226;11706.84;7220.91;"cluster_1"
166;22458.43;4566.7;"cluster_0"
318;29325.49;1604.89;"cluster_0"
154;27103.66;1876.14;"cluster_0"
299;25862.81;3159.95;"cluster_0"
164;2730.15;3181.8;"cluster_1"
169;26086.69;6498.86;"cluster_0"
129;22285.23;8397.7;"cluster_0"
166;21902.64;6039.66;"cluster_0"
176;26287.9;8034.17;"cluster_0"
302;20850.97;8038.04;"cluster_2"
180;18547.49;838.39;"cluster_2"
155;14837.45;2641.27;"cluster_2"
131;27659.7;930.5;"cluster_0"
127;7467.81;7734.83;"cluster_1"
301;11281.17;5628.77;"cluster_1"
231;16899.18;5826.7;"cluster_2"
227;25415.91;5605.34;"cluster_0"
305;3389.64;5909.05;"cluster_1"
28;27799.92;1195.44;"cluster_0"
218;23340.44;1682.54;"cluster_0"
141;27451.48;6139.64;"cluster_0"
24;13436.63;3900.5;"cluster_2"
108;22310.19;2974.25;"cluster_0"
264;9559.45;2019.46;"cluster_1"
23;31778.26;7622.09;"cluster_0"
66;4259.98;4079.58;"cluster_1"
247;26030.56;7611.34;"cluster_0"
130;5924.62;6386.11;"cluster_1"
156;5511.28;3954.01;"cluster_1"
226;22747.06;2207.62;"cluster_0"
273;30386.78;6219.24;"cluster_0"
228;18680.16;2624.32;"cluster_2"
175;28370.03;1321.81;"cluster_0"
281;28272.22;3369.68;"cluster_0"
237;25017.97;3531.66;"cluster_0"
110;17764.88;4355.07;"cluster_2"
84;3920.85;4887.77;"cluster_1"
306;20754.98;2564.4;"cluster_2"
91;5002.34;6610.01;"cluster_1"
298;28437.34;2423.79;"cluster_0"
91;3851.94;1499.6;"cluster_1"
31;10796.37;1390.58;"cluster_1"
283;29908.06;971.78;"cluster_0"
115;27266.97;2430.15;"cluster_0"
217;11533.73;2864.43;"cluster_1"
183;17119.5;4903.04;"cluster_2"
268;14635.4;7920.71;"cluster_2"
206;10152.43;6382.61;"cluster_1"
310;31413.11;4332.88;"cluster_0"
82;9627.88;5459.22;"cluster_1"
317;3528.66;7739.21;"cluster_1"
161;24962.15;4113.63;"cluster_0"
122;27142.66;7556.4;"cluster_0"
310;4137.65;5377.4;"cluster_1"
223;5666.83;4581.9;"cluster_1"
183;18741.35;5493.02;"cluster_2"
229;2714.96;7923.45;"cluster_1"
240;8212.9;677.43;"cluster_1"
272;18227.18;3958.42;"cluster_2"
304;25344.05;5070.59;"cluster_0"
169;30411.79;2517.71;"cluster_0"
88;7543.76;3696.82;"cluster_1"
148;14476.3;6764.95;"cluster_2"
262;28895.79;1652.73;"cluster_0"
28;19924.34;6317.79;"cluster_2"
302;31716.41;3401.13;"cluster_0"
61;6856.18;3357.17;"cluster_1"
296;15702.16;5316.03;"cluster_2"
262;25745.74;4272.93;"cluster_0"
219;9417.48;4656.01;"cluster_1"
309;2964.03;1483.17;"cluster_1"
203;30063.32;3157.66;"cluster_0"
120;7061.29;3550.34;"cluster_1"
282;7056.89;2618.3;"cluster_1"
136;16429.97;8096.33;"cluster_2"
250;15190.32;975.08;"cluster_2"
57;2870.43;5877.78;"cluster_1"
120;7616.9;7262.31;"cluster_1"
134;2598.24;7276.17;"cluster_1"
212;27957.59;7052.94;"cluster_0"
255;28165.38;8193.57;"cluster_0"
55;11268.22;7854.38;"cluster_1"
301;19514.35;5079.28;"cluster_2"
207;25303.8;4208.26;"cluster_0"
199;30263.72;2952.55;"cluster_0"
123;30404.11;1128.86;"cluster_0"
38;22204.07;2012.55;"cluster_0"
122;10395.85;5563.27;"cluster_1"
54;9450.84;7340.19;"cluster_1"
67;11071.0;4335.17;"cluster_1"
37;22533.57;2395.86;"cluster_0"
34;4018.23;1846.82;"cluster_1"
285;11478.1;5612.84;"cluster_1"
250;20473.78;5677.24;"cluster_2"
281;6698.41;7255.24;"cluster_1"
316;29240.38;7984.67;"cluster_0"
160;28906.94;4004.51;"cluster_0"
213;17428.92;7929.27;"cluster_2"
201;15717.1;3445.76;"cluster_2"
89;8323.03;5737.46;"cluster_1"
26;11670.6;6191.84;"cluster_1"
107;11233.16;3538.69;"cluster_1"
152;23224.95;7201.47;"cluster_0"
53;2659.31;4974.34;"cluster_1"
27;10079.1;8131.83;"cluster_1"
135;4594.71;8042.5;"cluster_1"
242;22802.24;4882.45;"cluster_0"
311;8945.43;992.64;"cluster_1"
119;26514.16;7004.04;"cluster_0"
131;14005.77;1231.02;"cluster_2"
214;16363.08;7842.52;"cluster_2"
162;21909.05;3648.75;"cluster_0"
129;18597.85;2694.14;"cluster_2"
130;25466.32;1668.2;"cluster_0"
213;14516.62;1459.49;"cluster_2"
270;21993.33;6867.86;"cluster_0"
80;20177.88;6320.11;"cluster_2"
33;14829.61;6771.92;"cluster_2"
279;31937.18;6710.35;"cluster_0"
51;11131.29;7637.28;"cluster_1"
138;8216.17;7170.55;"cluster_1"
270;18540.45;7898.87;"cluster_2"
217;9698.13;1368.76;"cluster_1"
165;3914.85;5526.44;"cluster_1"
26;9912.91;5417.87;"cluster_1"
55;26269.05;7366.34;"cluster_0"
169;15193.33;4960.76;"cluster_2"
178;12358.35;5152.56;"cluster_2"
89;14121.79;7281.51;"cluster_2"
167;9279.78;7055.92;"cluster_1"
295;29405.07;5241.31;"cluster_0"
98;23443.27;6019.67;"cluster_0"
119;15469.84;531.73;"cluster_2"
52;30662.97;2675.64;"cluster_0"
289;28184.49;7802.93;"cluster_0"
94;15108.94;8165.95;"cluster_2"
168;20302.33;4196.42;"cluster_2"
216;19039.7;7403.38;"cluster_2"
35;26685.33;2622.56;"cluster_0"
71;31834.97;7621.86;"cluster_0"
144;4559.94;3001.91;"cluster_1"
260;7898.51;7149.75;"cluster_1"
166;11386.97;1286.46;"cluster_1"
37;2825.58;6260.93;"cluster_1"
170;30455.39;1106.58;"cluster_0"
308;2040.2;2788.59;"cluster_1"
87;30937.84;5248.24;"cluster_0"
45;14804.42;4167.16;"cluster_2"
131;3434.19;5476.55;"cluster_1"
275;29443.32;4560.23;"cluster_0"
272;4169.26;6269.85;"cluster_1"
294;15754.68;6963.47;"cluster_2"
112;12553.41;5994.0;"cluster_2"
118;24259.02;8313.83;"cluster_0"
277;24598.32;3615.36;"cluster_0"
277;27526.27;7206.28;"cluster_0"
161;27959.1;1760.07;"cluster_0"
82;4889.17;5799.77;"cluster_1"
255;29649.92;7669.93;"cluster_0"
172;17844.77;4724.98;"cluster_2"
22;23338.56;3941.54;"cluster_0"
88;3943.46;7410.94;"cluster_1"
308;12691.76;7616.74;"cluster_2"
127;17913.41;4140.27;"cluster_2"
165;28694.53;2060.17;"cluster_0"
143;17676.49;5387.28;"cluster_2"
168;24734.57;5219.15;"cluster_0"
270;16772.7;1548.47;"cluster_2"
160;7064.31;5788.0;"cluster_1"
319;28422.24;7312.47;"cluster_0"
27;2441.32;3788.72;"cluster_1"
129;31065.95;7330.52;"cluster_0"
168;26351.94;6192.84;"cluster_0"
154;29408.42;4252.81;"cluster_0"
68;14702.94;4929.43;"cluster_2"
34;26006.89;8451.59;"cluster_0"
251;28383.77;2498.62;"cluster_0"
146;8987.98;1363.48;"cluster_1"
221;3123.55;2808.52;"cluster_1"
142;20394.64;7167.24;"cluster_2"
147;29877.04;6825.96;"cluster_0"
178;4532.51;4684.52;"cluster_1"
275;25100.56;5101.58;"cluster_0"
316;27176.06;7814.46;"cluster_0"
191;12177.12;5634.21;"cluster_2"
179;23228.06;1699.23;"cluster_0"
163;20104.89;2012.96;"cluster_2"
255;6433.41;3100.34;"cluster_1"
155;9740.79;6240.19;"cluster_1"
250;15503.91;3022.72;"cluster_2"
314;12661.47;8018.67;"cluster_2"
254;24526.14;2137.44;"cluster_0"
64;26561.86;6905.49;"cluster_0"
170;13508.73;2950.1;"cluster_2"
180;8480.06;8426.85;"cluster_1"
319;6381.31;3637.97;"cluster_1"
254;26844.32;2598.08;"cluster_0"
275;13751.9;4001.29;"cluster_2"
162;19741.42;6824.12;"cluster_2"
21;30059.87;1576.35;"cluster_0"
249;3291.75;4674.68;"cluster_1"
301;10215.94;7876.9;"cluster_1"
254;13196.51;5182.98;"cluster_2"
29;2704.86;6035.18;"cluster_1"
105;26537.72;2125.32;"cluster_0"
63;5058.22;3740.92;"cluster_1"
179;11796.2;6630.68;"cluster_1"
201;25372.06;1722.19;"cluster_0"
186;24188.83;8127.54;"cluster_0"
173;15666.21;1650.82;"cluster_2"
92;14543.87;5775.72;"cluster_2"
159;21029.59;7674.27;"cluster_2"
279;21426.13;5578.26;"cluster_2"
266;16289.17;3252.16;"cluster_2"
190;7396.75;6189.65;"cluster_1"
120;30948.58;2097.65;"cluster_0"
37;25980.93;6746.89;"cluster_0"
99;18821.11;2714.02;"cluster_2"
122;28970.71;1086.69;"cluster_0"
193;12798.56;1420.45;"cluster_2"
188;14750.41;1586.0;"cluster_2"
301;14277.55;4100.09;"cluster_2"
46;18400.94;7129.46;"cluster_2"
164;19812.98;5508.17;"cluster_2"
69;10137.45;6842.44;"cluster_1"
305;8756.45;3892.13;"cluster_1"
